CaseId,ActivityName,ActivityTime,VendorID
AP586060,Three-Way Match,2024-09-15T04:36:23.826104,V723
AP586060,Price Variance Check,2024-09-15T06:01:56.567614,V723
AP586060,Tax Calculation,2024-09-15T06:47:19.260573,V723
AP586060,Approval Requested,2024-09-15T07:10:02.815906,V723
AP586060,Manager Approval,2024-09-16T11:21:09.823646,V723
AP586060,Finance Approval,2024-09-18T14:06:49.305879,V723
AP586060,Vendor Master Data Review,2024-09-18T16:09:46.414661,V723
AP586060,Payment Terms Verification,2024-09-18T17:34:34.538178,V723
AP586060,GL Account Assignment,2024-09-18T19:12:04.101365,V723
AP586060,Cost Center Assignment,2024-09-18T21:11:10.384135,V723
AP586060,Payment Block Release,2024-09-18T21:38:01.462304,V723
AP586060,Payment Scheduled,2024-09-19T02:19:25.016000,V723
AP586060,Payment Executed,2024-09-19T14:53:03.410611,V723
AP586060,Payment Confirmed,2024-09-19T16:24:28.641946,V723
AP586060,Invoice Posted,2024-09-19T17:15:01.413089,V723
AP586060,Document Archived,2024-09-19T18:04:42.113960,V723
AP825150,Invoice Received,2024-09-16T07:38:48.697361,V661
AP825150,Invoice Scanned,2024-09-16T07:56:07.352177,V661
AP825150,Invoice Validation,2024-09-16T08:53:28.200372,V661
AP825150,Approval Requested,2024-09-16T09:10:30.555320,V661
AP825150,Manager Approval,2024-09-16T15:57:46.382261,V661
AP825150,Vendor Master Data Review,2024-09-16T16:54:15.425789,V661
AP825150,Payment Terms Verification,2024-09-16T18:02:40.864001,V661
AP825150,GL Account Assignment,2024-09-16T18:26:40.606517,V661
AP825150,Cost Center Assignment,2024-09-16T19:17:55.512891,V661
AP825150,Payment Block Release,2024-09-16T20:03:15.288596,V661
AP825150,Payment Scheduled,2024-09-16T21:33:03.381891,V661
AP825150,Payment Executed,2024-09-17T03:23:38.709223,V661
AP825150,Payment Confirmed,2024-09-17T04:25:12.211192,V661
AP825150,Invoice Posted,2024-09-17T04:52:03.666113,V661
AP825150,Document Archived,2024-09-17T05:19:55.217183,V661
AP751244,Invoice Received,2024-09-17T21:49:17.377133,V752
AP751244,Invoice Scanned,2024-09-17T22:53:58.940472,V752
AP751244,Invoice Validation,2024-09-18T03:07:40.849970,V752
AP751244,Three-Way Match,2024-09-18T06:41:13.048848,V752
AP751244,Price Variance Check,2024-09-18T08:58:03.558096,V752
AP751244,Tax Calculation,2024-09-18T10:03:43.457738,V752
AP751244,Approval Requested,2024-09-18T10:33:26.362725,V752
AP751244,Manager Approval,2024-09-18T12:33:39.575422,V752
AP751244,Vendor Master Data Review,2024-09-18T13:08:55.699264,V752
AP751244,Payment Terms Verification,2024-09-18T14:51:33.362387,V752
AP751244,GL Account Assignment,2024-09-18T16:13:01.582891,V752
AP751244,Cost Center Assignment,2024-09-18T16:58:52.447586,V752
AP751244,Payment Block Release,2024-09-18T17:38:08.825614,V752
AP751244,Payment Scheduled,2024-09-18T21:20:59.237782,V752
AP751244,Payment Executed,2024-09-19T21:37:57.712348,V752
AP751244,Payment Confirmed,2024-09-19T23:22:17.445334,V752
AP751244,Invoice Posted,2024-09-20T00:25:16.889246,V752
AP751244,Document Archived,2024-09-20T01:20:57.248529,V752
AP127417,Invoice Received,2024-09-18T22:45:05.658440,V391
AP127417,Invoice Scanned,2024-09-18T23:44:21.028542,V391
AP127417,Invoice Validation,2024-09-19T01:29:19.362383,V391
AP127417,Three-Way Match,2024-09-19T05:20:31.239720,V391
AP127417,Price Variance Check,2024-09-19T06:56:16.073626,V391
AP127417,Tax Calculation,2024-09-19T07:58:39.059306,V391
AP127417,Approval Requested,2024-09-19T08:43:39.940281,V391
AP127417,Manager Approval,2024-09-19T23:14:23.860310,V391
AP127417,Vendor Master Data Review,2024-09-20T00:12:20.096594,V391
AP127417,Payment Terms Verification,2024-09-20T02:14:04.441025,V391
AP127417,GL Account Assignment,2024-09-20T04:03:10.255586,V391
AP127417,Cost Center Assignment,2024-09-20T04:47:40.272827,V391
AP127417,Payment Block Release,2024-09-20T05:47:24.821947,V391
AP127417,Payment Scheduled,2024-09-20T10:35:32.055569,V391
AP127417,Payment Executed,2024-09-21T00:01:56.540835,V391
AP127417,Payment Confirmed,2024-09-21T01:31:55.234742,V391
AP127417,Invoice Posted,2024-09-21T02:19:45.399773,V391
AP127417,Document Archived,2024-09-21T03:16:35.039488,V391
AP277596,Invoice Received,2024-09-19T02:47:44.296425,V855
AP277596,Invoice Scanned,2024-09-19T03:29:45.664176,V855
AP277596,Invoice Validation,2024-09-19T05:17:10.801039,V855
AP277596,Approval Requested,2024-09-19T05:38:11.966050,V855
AP277596,Manager Approval,2024-09-19T11:52:18.986197,V855
AP277596,Finance Approval,2024-09-20T10:20:07.290841,V855
AP277596,Vendor Master Data Review,2024-09-20T11:45:20.120984,V855
AP277596,Payment Terms Verification,2024-09-20T12:38:01.746584,V855
AP277596,GL Account Assignment,2024-09-20T13:41:15.125089,V855
AP277596,Cost Center Assignment,2024-09-20T15:21:10.302086,V855
AP277596,Payment Block Release,2024-09-20T15:40:56.110075,V855
AP277596,Payment Scheduled,2024-09-20T20:02:38.117651,V855
AP277596,Payment Executed,2024-09-21T00:49:08.031366,V855
AP277596,Payment Confirmed,2024-09-21T02:22:25.646437,V855
AP277596,Invoice Posted,2024-09-21T02:55:11.656172,V855
AP277596,Document Archived,2024-09-21T03:33:19.875995,V855
AP212149,Invoice Received,2024-09-20T12:46:59.847013,V449
AP212149,Invoice Scanned,2024-09-20T13:56:19.994053,V449
AP212149,Invoice Validation,2024-09-20T16:47:23.831368,V449
AP212149,Three-Way Match,2024-09-20T20:46:39.828571,V449
AP212149,Quantity Variance Check,2024-09-20T22:22:27.788078,V449
AP212149,Tax Calculation,2024-09-21T00:39:29.594890,V449
AP212149,Approval Requested,2024-09-21T01:47:00.855914,V449
AP212149,Manager Approval,2024-09-21T13:43:57.714349,V449
AP212149,Vendor Master Data Review,2024-09-21T16:02:31.188137,V449
AP212149,Payment Terms Verification,2024-09-21T16:51:29.632791,V449
AP212149,GL Account Assignment,2024-09-21T17:49:30.082365,V449
AP212149,Cost Center Assignment,2024-09-21T19:25:45.705611,V449
AP212149,Payment Block Release,2024-09-21T20:04:57.130347,V449
AP212149,Payment Scheduled,2024-09-22T00:29:20.499147,V449
AP212149,Payment Executed,2024-09-23T01:50:24.615541,V449
AP212149,Payment Confirmed,2024-09-23T03:01:30.802007,V449
AP212149,Invoice Posted,2024-09-23T04:42:19.081532,V449
AP212149,Document Archived,2024-09-23T05:32:49.495505,V449
AP367188,Invoice Received,2024-09-20T21:32:30.218390,V806
AP367188,Invoice Scanned,2024-09-20T21:54:46.750227,V806
AP367188,Invoice Validation,2024-09-21T00:31:24.342935,V806
AP367188,Approval Requested,2024-09-21T00:50:19.536867,V806
AP367188,Manager Approval,2024-09-21T21:23:30.851823,V806
AP367188,Vendor Master Data Review,2024-09-21T23:09:21.199010,V806
AP367188,Payment Terms Verification,2024-09-22T00:24:58.907313,V806
AP367188,GL Account Assignment,2024-09-22T01:16:09.685317,V806
AP367188,Cost Center Assignment,2024-09-22T02:08:06.798832,V806
AP367188,Payment Block Release,2024-09-22T02:22:47.162265,V806
AP367188,Payment Scheduled,2024-09-22T05:31:37.918528,V806
AP367188,Payment Executed,2024-09-22T19:41:22.809845,V806
AP367188,Payment Confirmed,2024-09-22T20:42:22.331832,V806
AP367188,Invoice Posted,2024-09-22T22:02:06.695809,V806
AP367188,Document Archived,2024-09-22T22:42:32.246831,V806
AP551750,Invoice Received,2024-09-22T10:23:26.896870,V675
AP551750,Invoice Scanned,2024-09-22T10:43:51.442868,V675
AP551750,Invoice Validation,2024-09-22T13:09:56.894174,V675
AP551750,Approval Requested,2024-09-22T13:33:24.552922,V675
AP551750,Manager Approval,2024-09-23T05:22:23.887921,V675
AP551750,Finance Approval,2024-09-23T21:55:32.754298,V675
AP551750,Vendor Master Data Review,2024-09-23T23:05:49.984441,V675
AP551750,Payment Terms Verification,2024-09-24T00:27:08.669647,V675
AP551750,GL Account Assignment,2024-09-24T01:21:25.674004,V675
AP551750,Cost Center Assignment,2024-09-24T03:15:50.936352,V675
AP551750,Payment Block Release,2024-09-24T04:03:40.725121,V675
AP551750,Payment Scheduled,2024-09-24T10:17:45.867687,V675
AP551750,Payment Executed,2024-09-25T00:40:31.921058,V675
AP551750,Payment Confirmed,2024-09-25T02:12:19.264647,V675
AP551750,Invoice Posted,2024-09-25T03:02:15.325741,V675
AP551750,Document Archived,2024-09-25T03:53:50.214450,V675
AP574329,Invoice Received,2024-09-23T09:04:58.227425,V669
AP574329,Invoice Scanned,2024-09-23T09:39:55.153308,V669
AP574329,Invoice Validation,2024-09-23T10:58:24.506290,V669
AP574329,Approval Requested,2024-09-23T11:40:32.014443,V669
AP574329,Manager Approval,2024-09-23T16:30:58.954551,V669
AP574329,Vendor Master Data Review,2024-09-23T17:13:56.062100,V669
AP574329,Payment Terms Verification,2024-09-23T18:52:46.234413,V669
AP574329,GL Account Assignment,2024-09-23T20:33:13.835783,V669
AP574329,Cost Center Assignment,2024-09-23T21:09:25.399895,V669
AP574329,Payment Block Release,2024-09-23T21:38:35.301054,V669
AP574329,Payment Scheduled,2024-09-24T03:13:29.341880,V669
AP574329,Payment Executed,2024-09-24T10:02:52.583222,V669
AP574329,Payment Confirmed,2024-09-24T10:39:50.825754,V669
AP574329,Invoice Posted,2024-09-24T12:13:20.009780,V669
AP574329,Document Archived,2024-09-24T12:56:08.451855,V669
AP714067,Invoice Received,2024-09-25T07:38:01.245451,V437
AP714067,Invoice Scanned,2024-09-25T08:30:51.410982,V437
AP714067,Invoice Validation,2024-09-25T11:39:00.296319,V437
AP714067,Approval Requested,2024-09-25T12:11:53.910890,V437
AP714067,Manager Approval,2024-09-26T14:44:21.594258,V437
AP714067,Finance Approval,2024-09-27T18:09:09.776856,V437
AP714067,Vendor Master Data Review,2024-09-27T21:01:22.021313,V437
AP714067,Payment Terms Verification,2024-09-27T23:23:03.221530,V437
AP714067,GL Account Assignment,2024-09-28T01:47:55.607972,V437
AP714067,Cost Center Assignment,2024-09-28T03:40:16.654575,V437
AP714067,Payment Block Release,2024-09-28T04:34:36.577631,V437
AP714067,Payment Scheduled,2024-09-28T10:44:40.930983,V437
AP714067,Payment Executed,2024-09-29T16:05:39.866740,V437
AP714067,Payment Confirmed,2024-09-29T18:15:22.473624,V437
AP714067,Invoice Posted,2024-09-29T19:36:27.688949,V437
AP714067,Document Archived,2024-09-29T20:10:14.084947,V437
AP315273,Invoice Received,2024-09-25T17:44:44.435001,V243
AP315273,Invoice Scanned,2024-09-25T18:28:59.016108,V243
AP315273,Invoice Validation,2024-09-25T22:01:37.633608,V243
AP315273,Approval Requested,2024-09-25T22:29:42.474350,V243
AP315273,Manager Approval,2024-09-26T16:55:46.188568,V243
AP315273,Vendor Master Data Review,2024-09-26T18:58:07.959015,V243
AP315273,Payment Terms Verification,2024-09-26T21:07:07.570761,V243
AP315273,GL Account Assignment,2024-09-26T22:01:13.947327,V243
AP315273,Cost Center Assignment,2024-09-26T22:45:20.525745,V243
AP315273,Payment Block Release,2024-09-26T23:40:19.936250,V243
AP315273,Payment Scheduled,2024-09-27T04:59:58.201978,V243
AP315273,Payment Executed,2024-09-28T01:50:00.176485,V243
AP315273,Payment Confirmed,2024-09-28T02:54:41.655794,V243
AP315273,Invoice Posted,2024-09-28T05:05:23.974264,V243
AP315273,Document Archived,2024-09-28T05:29:55.669262,V243
AP599938,Invoice Received,2024-09-27T08:58:56.311424,V394
AP599938,Invoice Scanned,2024-09-27T09:24:15.487466,V394
AP599938,Invoice Validation,2024-09-27T12:31:08.521808,V394
AP599938,Three-Way Match,2024-09-27T16:29:41.767487,V394
AP599938,Price Variance Check,2024-09-27T17:39:49.641713,V394
AP599938,Tax Calculation,2024-09-27T18:47:20.235440,V394
AP599938,Approval Requested,2024-09-27T19:30:37.946402,V394
AP599938,Manager Approval,2024-09-28T04:15:55.587130,V394
AP599938,Vendor Master Data Review,2024-09-28T05:58:11.708740,V394
AP599938,Payment Terms Verification,2024-09-28T06:50:02.626867,V394
AP599938,GL Account Assignment,2024-09-28T07:36:45.462894,V394
AP599938,Cost Center Assignment,2024-09-28T08:41:47.795773,V394
AP599938,Payment Block Release,2024-09-28T09:11:38.473199,V394
AP599938,Payment Scheduled,2024-09-28T14:47:18.106508,V394
AP599938,Payment Executed,2024-09-29T17:22:30.570002,V394
AP599938,Payment Confirmed,2024-09-29T19:34:46.993795,V394
AP599938,Invoice Posted,2024-09-29T20:08:50.511042,V394
AP599938,Document Archived,2024-09-29T21:13:54.099904,V394
AP655000,Invoice Received,2024-09-27T22:03:26.158884,V856
AP655000,Invoice Scanned,2024-09-27T22:54:45.178487,V856
AP655000,Invoice Validation,2024-09-28T02:07:49.915135,V856
AP655000,Three-Way Match,2024-09-28T06:24:06.790140,V856
AP655000,Quantity Variance Check,2024-09-28T07:31:39.977378,V856
AP655000,Tax Calculation,2024-09-28T08:14:15.589020,V856
AP655000,Approval Requested,2024-09-28T08:41:16.447206,V856
AP655000,Manager Approval,2024-09-29T04:47:12.158947,V856
AP655000,Vendor Master Data Review,2024-09-29T05:30:53.483003,V856
AP655000,Payment Terms Verification,2024-09-29T07:09:23.635048,V856
AP655000,GL Account Assignment,2024-09-29T08:24:56.079584,V856
AP655000,Cost Center Assignment,2024-09-29T09:56:35.561866,V856
AP655000,Payment Block Release,2024-09-29T10:49:01.000623,V856
AP655000,Payment Scheduled,2024-09-29T15:18:45.696239,V856
AP655000,Payment Executed,2024-09-30T15:28:04.436283,V856
AP655000,Payment Confirmed,2024-09-30T16:33:05.751148,V856
AP655000,Invoice Posted,2024-09-30T17:44:37.973577,V856
AP655000,Document Archived,2024-09-30T18:59:08.628783,V856
AP531165,Invoice Received,2024-09-28T01:36:21.549733,V911
AP531165,Invoice Scanned,2024-09-28T02:17:46.523292,V911
AP531165,Invoice Validation,2024-09-28T05:11:38.538774,V911
AP531165,Three-Way Match,2024-09-28T08:34:29.418941,V911
AP531165,Price Variance Check,2024-09-28T10:47:12.177148,V911
AP531165,Tax Calculation,2024-09-28T11:52:21.978170,V911
AP531165,Approval Requested,2024-09-28T12:22:20.422497,V911
AP531165,Manager Approval,2024-09-28T15:21:12.918219,V911
AP531165,Finance Approval,2024-09-29T22:41:07.518620,V911
AP531165,Vendor Master Data Review,2024-09-29T23:37:12.190266,V911
AP531165,Payment Terms Verification,2024-09-30T00:27:47.346028,V911
AP531165,GL Account Assignment,2024-09-30T01:02:01.834769,V911
AP531165,Cost Center Assignment,2024-09-30T01:34:04.233752,V911
AP531165,Payment Block Release,2024-09-30T02:16:23.980764,V911
AP531165,Payment Scheduled,2024-09-30T06:14:25.829323,V911
AP531165,Payment Executed,2024-09-30T17:55:42.674984,V911
AP531165,Payment Confirmed,2024-09-30T18:45:06.454987,V911
AP531165,Invoice Posted,2024-09-30T20:25:03.725743,V911
AP531165,Document Archived,2024-09-30T21:19:15.007271,V911
AP443346,Invoice Received,2024-09-29T08:04:15.516892,V498
AP443346,Invoice Scanned,2024-09-29T09:04:09.964319,V498
AP443346,Invoice Validation,2024-09-29T10:22:57.766026,V498
AP443346,Three-Way Match,2024-09-29T12:59:15.182103,V498
AP443346,Quantity Variance Check,2024-09-29T14:45:40.444873,V498
AP443346,Tax Calculation,2024-09-29T16:42:42.178336,V498
AP443346,Approval Requested,2024-09-29T17:29:55.043491,V498
AP443346,Manager Approval,2024-09-30T09:02:24.107046,V498
AP443346,Vendor Master Data Review,2024-09-30T10:51:21.392246,V498
AP443346,Payment Terms Verification,2024-09-30T13:14:01.804953,V498
AP443346,GL Account Assignment,2024-09-30T14:28:57.935078,V498
AP443346,Cost Center Assignment,2024-09-30T16:09:12.546791,V498
AP443346,Payment Block Release,2024-09-30T17:14:06.884101,V498
AP443346,Payment Scheduled,2024-09-30T22:17:32.782682,V498
AP443346,Payment Executed,2024-10-01T07:53:44.094956,V498
AP443346,Payment Confirmed,2024-10-01T08:24:12.484478,V498
AP443346,Invoice Posted,2024-10-01T09:23:04.176165,V498
AP443346,Document Archived,2024-10-01T09:51:20.958105,V498
AP454098,Invoice Received,2024-09-29T16:49:14.539717,V528
AP454098,Invoice Scanned,2024-09-29T17:31:41.099997,V528
AP454098,Invoice Validation,2024-09-29T19:58:57.156596,V528
AP454098,Three-Way Match,2024-09-29T22:13:30.814234,V528
AP454098,Tax Calculation,2024-09-29T23:01:47.236593,V528
AP454098,Approval Requested,2024-09-29T23:53:08.126680,V528
AP454098,Manager Approval,2024-09-30T03:29:56.597997,V528
AP454098,Vendor Master Data Review,2024-09-30T05:09:48.362317,V528
AP454098,Payment Terms Verification,2024-09-30T06:21:19.404306,V528
AP454098,GL Account Assignment,2024-09-30T07:09:17.674907,V528
AP454098,Cost Center Assignment,2024-09-30T08:40:54.972186,V528
AP454098,Payment Block Release,2024-09-30T09:11:18.433856,V528
AP454098,Payment Scheduled,2024-09-30T12:17:05.921231,V528
AP454098,Payment Executed,2024-09-30T19:05:09.726710,V528
AP454098,Payment Confirmed,2024-09-30T20:01:12.752792,V528
AP454098,Invoice Posted,2024-09-30T20:34:39.203173,V528
AP454098,Document Archived,2024-09-30T21:16:23.946309,V528
AP376596,Invoice Received,2024-09-30T02:20:23.367821,V397
AP376596,Invoice Scanned,2024-09-30T02:55:53.547495,V397
AP376596,Invoice Validation,2024-09-30T04:34:33.844149,V397
AP376596,Three-Way Match,2024-09-30T07:54:39.811380,V397
AP376596,Quantity Variance Check,2024-09-30T09:49:00.401372,V397
AP376596,Tax Calculation,2024-09-30T10:27:47.017544,V397
AP376596,Approval Requested,2024-09-30T10:42:38.171906,V397
AP376596,Manager Approval,2024-10-01T01:06:30.149237,V397
AP376596,Finance Approval,2024-10-01T17:41:14.130429,V397
AP376596,Vendor Master Data Review,2024-10-01T18:56:03.552579,V397
AP376596,Payment Terms Verification,2024-10-01T19:26:10.524313,V397
AP376596,GL Account Assignment,2024-10-01T20:23:19.211418,V397
AP376596,Cost Center Assignment,2024-10-01T21:41:52.161228,V397
AP376596,Payment Block Release,2024-10-01T22:22:37.184958,V397
AP376596,Payment Scheduled,2024-10-02T03:17:17.132574,V397
AP376596,Payment Executed,2024-10-02T16:40:45.248467,V397
AP376596,Payment Confirmed,2024-10-02T18:07:36.647165,V397
AP376596,Invoice Posted,2024-10-02T19:28:25.884758,V397
AP376596,Document Archived,2024-10-02T19:52:26.786283,V397
AP207944,Invoice Received,2024-10-01T23:30:46.878059,V401
AP207944,Invoice Scanned,2024-10-02T00:11:34.079166,V401
AP207944,Invoice Validation,2024-10-02T01:15:43.067356,V401
AP207944,Three-Way Match,2024-10-02T05:52:56.714390,V401
AP207944,Price Variance Check,2024-10-02T07:06:03.685156,V401
AP207944,Tax Calculation,2024-10-02T08:21:37.522289,V401
AP207944,Approval Requested,2024-10-02T09:06:06.181594,V401
AP207944,Manager Approval,2024-10-02T16:23:26.288899,V401
AP207944,Vendor Master Data Review,2024-10-02T17:39:47.564993,V401
AP207944,Payment Terms Verification,2024-10-02T18:51:48.065154,V401
AP207944,GL Account Assignment,2024-10-02T20:08:34.022598,V401
AP207944,Cost Center Assignment,2024-10-02T21:23:46.618868,V401
AP207944,Payment Block Release,2024-10-02T21:48:18.061287,V401
AP207944,Payment Scheduled,2024-10-03T04:19:05.122786,V401
AP207944,Payment Executed,2024-10-04T01:41:31.925380,V401
AP207944,Payment Confirmed,2024-10-04T03:29:04.758251,V401
AP207944,Invoice Posted,2024-10-04T04:06:00.609046,V401
AP207944,Document Archived,2024-10-04T04:30:46.612831,V401
AP476147,Invoice Received,2024-10-03T17:22:49.700237,V657
AP476147,Invoice Scanned,2024-10-03T18:01:08.823112,V657
AP476147,Invoice Validation,2024-10-03T19:29:31.745591,V657
AP476147,Approval Requested,2024-10-03T19:41:58.563504,V657
AP476147,Manager Approval,2024-10-04T10:07:27.255719,V657
AP476147,Finance Approval,2024-10-04T20:08:06.658886,V657
AP476147,Vendor Master Data Review,2024-10-04T21:52:10.829421,V657
AP476147,Payment Terms Verification,2024-10-04T22:26:28.960570,V657
AP476147,GL Account Assignment,2024-10-04T23:12:42.197670,V657
AP476147,Cost Center Assignment,2024-10-05T00:16:24.679135,V657
AP476147,Payment Block Release,2024-10-05T00:31:52.242544,V657
AP476147,Payment Scheduled,2024-10-05T02:40:38.230107,V657
AP476147,Payment Executed,2024-10-05T12:22:53.319162,V657
AP476147,Payment Confirmed,2024-10-05T12:46:19.415139,V657
AP476147,Invoice Posted,2024-10-05T14:05:24.061097,V657
AP476147,Document Archived,2024-10-05T14:45:59.636326,V657
AP150243,Invoice Received,2024-10-04T11:01:22.795386,V167
AP150243,Invoice Scanned,2024-10-04T11:27:12.827864,V167
AP150243,Invoice Validation,2024-10-04T14:56:19.883193,V167
AP150243,Three-Way Match,2024-10-04T18:41:58.857617,V167
AP150243,Price Variance Check,2024-10-04T21:29:33.311102,V167
AP150243,Tax Calculation,2024-10-04T22:31:25.995756,V167
AP150243,Approval Requested,2024-10-04T23:00:48.862400,V167
AP150243,Manager Approval,2024-10-05T13:09:18.366152,V167
AP150243,Finance Approval,2024-10-07T10:58:08.226974,V167
AP150243,Vendor Master Data Review,2024-10-07T12:38:20.729169,V167
AP150243,Payment Terms Verification,2024-10-07T14:21:55.205939,V167
AP150243,GL Account Assignment,2024-10-07T15:19:59.223280,V167
AP150243,Cost Center Assignment,2024-10-07T18:01:00.658730,V167
AP150243,Payment Block Release,2024-10-07T19:21:11.116743,V167
AP150243,Payment Scheduled,2024-10-07T22:52:26.981211,V167
AP150243,Payment Executed,2024-10-09T06:58:32.539836,V167
AP150243,Payment Confirmed,2024-10-09T09:14:43.942270,V167
AP150243,Invoice Posted,2024-10-09T09:57:33.142291,V167
AP150243,Document Archived,2024-10-09T10:45:40.943590,V167
AP589887,Invoice Received,2024-10-04T23:44:42.522424,V657
AP589887,Invoice Scanned,2024-10-05T01:08:12.265317,V657
AP589887,Invoice Validation,2024-10-05T02:25:12.027240,V657
AP589887,Three-Way Match,2024-10-05T05:45:46.050982,V657
AP589887,Tax Calculation,2024-10-05T07:57:13.324838,V657
AP589887,Approval Requested,2024-10-05T08:53:45.750704,V657
AP589887,Manager Approval,2024-10-05T16:09:58.613788,V657
AP589887,Vendor Master Data Review,2024-10-05T17:37:32.174935,V657
AP589887,Payment Terms Verification,2024-10-05T19:16:46.881338,V657
AP589887,GL Account Assignment,2024-10-05T20:03:56.234693,V657
AP589887,Cost Center Assignment,2024-10-05T20:49:44.553420,V657
AP589887,Payment Block Release,2024-10-05T21:17:09.028589,V657
AP589887,Payment Scheduled,2024-10-06T05:34:02.860154,V657
AP589887,Payment Executed,2024-10-07T02:12:07.932636,V657
AP589887,Payment Confirmed,2024-10-07T04:08:08.119861,V657
AP589887,Invoice Posted,2024-10-07T06:00:03.650890,V657
AP589887,Document Archived,2024-10-07T07:00:30.807019,V657
AP207309,Invoice Received,2024-10-06T17:33:47.031300,V743
AP207309,Invoice Scanned,2024-10-06T17:59:14.411271,V743
AP207309,Invoice Validation,2024-10-06T20:57:37.236611,V743
AP207309,Three-Way Match,2024-10-07T00:05:37.663194,V743
AP207309,Tax Calculation,2024-10-07T02:07:06.556041,V743
AP207309,Approval Requested,2024-10-07T02:58:02.310844,V743
AP207309,Manager Approval,2024-10-07T11:00:28.344406,V743
AP207309,Finance Approval,2024-10-09T11:12:30.341012,V743
AP207309,Vendor Master Data Review,2024-10-09T13:07:12.433787,V743
AP207309,Payment Terms Verification,2024-10-09T14:28:06.098864,V743
AP207309,GL Account Assignment,2024-10-09T15:52:14.473564,V743
AP207309,Cost Center Assignment,2024-10-09T17:44:49.613332,V743
AP207309,Payment Block Release,2024-10-09T18:32:08.427459,V743
AP207309,Payment Scheduled,2024-10-09T22:13:38.932722,V743
AP207309,Payment Executed,2024-10-10T05:20:08.600460,V743
AP207309,Payment Confirmed,2024-10-10T06:48:52.299172,V743
AP207309,Invoice Posted,2024-10-10T09:09:28.612242,V743
AP207309,Document Archived,2024-10-10T09:25:34.437438,V743
AP524604,Invoice Received,2024-10-08T16:58:26.048005,V683
AP524604,Invoice Scanned,2024-10-08T18:00:59.975962,V683
AP524604,Invoice Validation,2024-10-08T20:31:34.714242,V683
AP524604,Three-Way Match,2024-10-09T01:14:21.184880,V683
AP524604,Quantity Variance Check,2024-10-09T04:17:15.831223,V683
AP524604,Tax Calculation,2024-10-09T05:59:45.093334,V683
AP524604,Approval Requested,2024-10-09T06:17:40.477505,V683
AP524604,Manager Approval,2024-10-09T09:46:44.837717,V683
AP524604,Finance Approval,2024-10-11T05:55:14.529781,V683
AP524604,Vendor Master Data Review,2024-10-11T07:59:01.805287,V683
AP524604,Payment Terms Verification,2024-10-11T10:01:07.657919,V683
AP524604,GL Account Assignment,2024-10-11T11:04:35.492974,V683
AP524604,Cost Center Assignment,2024-10-11T13:12:10.793837,V683
AP524604,Payment Block Release,2024-10-11T14:05:23.102979,V683
AP524604,Payment Scheduled,2024-10-11T20:56:03.681256,V683
AP524604,Payment Executed,2024-10-13T04:36:37.537915,V683
AP524604,Payment Confirmed,2024-10-13T05:48:06.113792,V683
AP524604,Invoice Posted,2024-10-13T07:11:35.623192,V683
AP524604,Document Archived,2024-10-13T08:21:11.039531,V683
AP918149,Invoice Received,2024-10-08T21:22:51.640836,V179
AP918149,Invoice Scanned,2024-10-08T22:21:32.506057,V179
AP918149,Invoice Validation,2024-10-09T00:12:39.247162,V179
AP918149,Three-Way Match,2024-10-09T05:53:07.158099,V179
AP918149,Tax Calculation,2024-10-09T06:42:49.914225,V179
AP918149,Approval Requested,2024-10-09T07:23:41.296818,V179
AP918149,Manager Approval,2024-10-10T03:02:08.608996,V179
AP918149,Vendor Master Data Review,2024-10-10T03:33:55.702564,V179
AP918149,Payment Terms Verification,2024-10-10T05:09:55.375965,V179
AP918149,GL Account Assignment,2024-10-10T07:06:33.438168,V179
AP918149,Cost Center Assignment,2024-10-10T08:40:15.141241,V179
AP918149,Payment Block Release,2024-10-10T09:09:40.054688,V179
AP918149,Payment Scheduled,2024-10-10T14:23:49.719731,V179
AP918149,Payment Executed,2024-10-10T22:39:23.384605,V179
AP918149,Payment Confirmed,2024-10-10T23:26:39.783079,V179
AP918149,Invoice Posted,2024-10-11T00:35:05.802783,V179
AP918149,Document Archived,2024-10-11T01:29:36.789831,V179
AP816728,Invoice Received,2024-10-09T07:57:43.171737,V645
AP816728,Invoice Scanned,2024-10-09T08:31:13.921914,V645
AP816728,Invoice Validation,2024-10-09T10:43:31.444147,V645
AP816728,Three-Way Match,2024-10-09T12:23:46.551779,V645
AP816728,Price Variance Check,2024-10-09T14:23:08.577386,V645
AP816728,Tax Calculation,2024-10-09T15:40:23.994384,V645
AP816728,Approval Requested,2024-10-09T15:59:54.741515,V645
AP816728,Manager Approval,2024-10-10T06:34:43.354408,V645
AP816728,Vendor Master Data Review,2024-10-10T07:13:29.097738,V645
AP816728,Payment Terms Verification,2024-10-10T08:19:01.678225,V645
AP816728,GL Account Assignment,2024-10-10T09:49:59.219549,V645
AP816728,Cost Center Assignment,2024-10-10T10:54:05.782617,V645
AP816728,Payment Block Release,2024-10-10T11:26:03.675227,V645
AP816728,Payment Scheduled,2024-10-10T17:06:23.846241,V645
AP816728,Payment Executed,2024-10-11T00:33:51.527134,V645
AP816728,Payment Confirmed,2024-10-11T01:40:37.824680,V645
AP816728,Invoice Posted,2024-10-11T02:33:27.751723,V645
AP816728,Document Archived,2024-10-11T03:01:42.292533,V645
AP607771,Invoice Received,2024-10-11T03:44:35.265703,V268
AP607771,Invoice Scanned,2024-10-11T04:14:29.760445,V268
AP607771,Invoice Validation,2024-10-11T06:43:41.174773,V268
